"price","change","match_qtty","side","time","total_vol"
35.8,0.25,600,"sd","14:45:02",23600
35.8,0.25,100,"bu","14:24:00",23000
35.7,0.15,100,"sd","14:21:58",22900
35.6,0.05,2000,"sd","14:04:48",22800
35.8,0.25,1100,"bu","13:53:05",20800
35.8,0.25,1900,"bu","13:50:47",19700
35.8,0.25,2000,"bu","13:49:58",17800
35.75,0.2,1000,"bu","13:49:58",15800
35.75,0.2,1000,"bu","13:42:48",14800
35.7,0.15,2000,"bu","13:41:57",13800
35.6,0.05,200,"bu","13:41:57",11800
35.55,0,100,"sd","13:38:22",11600
35.55,0,100,"sd","13:32:33",11500
35.55,0,300,"sd","13:28:25",11400
35.6,0.05,200,"sd","13:27:26",11100
35.6,0.05,100,"sd","13:14:31",10900
35.7,0.15,300,"sd","13:00:35",10800
35.75,0.2,100,"bu","13:00:24",10500
35.7,0.15,200,"bu","11:26:20",10400
35.7,0.15,800,"bu","11:22:26",10200
35.55,0,100,"sd","10:59:31",9400
35.5,-0.05,100,"sd","10:29:28",9300
35.55,0,2000,"sd","10:27:57",9200
35.55,0,1500,"sd","10:27:35",7200
35.55,0,1300,"sd","10:26:56",5700
35.5,-0.05,100,"bu","10:17:51",4400
35.45,-0.1,100,"bu","10:17:51",4300
35.55,0,500,"bu","09:54:12",4200
35.5,-0.05,100,"bu","09:53:42",3700
35.45,-0.1,100,"bu","09:53:42",3600
35.4,-0.15,100,"bu","09:53:42",3500
34.8,-0.75,400,"sd","09:41:22",3400
34.85,-0.7,100,"sd","09:41:22",3000
34.9,-0.65,100,"sd","09:38:36",2900
34.9,-0.65,200,"sd","09:38:36",2800
34.95,-0.6,200,"sd","09:38:16",2600
35,-0.55,200,"sd","09:38:07",2400
35,-0.55,200,"sd","09:36:10",2200
35,-0.55,400,"bu","09:33:19",2000
35,-0.55,100,"bu","09:31:18",1600
35,-0.55,500,"sd","09:30:48",1500
35.1,-0.45,500,"sd","09:29:06",1000
35.2,-0.35,500,"sd","09:29:06",500
