┌─────────┬──────┬──────┬──────┬──────┬────────────┬─────────┬────────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │    v    │         av         │    r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼─────────┼────────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │ 3.16 │ 3.17 │ 3.13 │ 3.13 │ 1674008100 │ 120400  │ 62895.454545454544 │ '1.91'  │ '2023-01-18T09:15:00.000Z' │  'up'  │
│    1    │ 3.15 │ 3.17 │ 3.15 │ 3.16 │ 1674008400 │  74800  │ 62895.454545454544 │ '1.19'  │ '2023-01-18T09:20:00.000Z' │ 'down' │
│    2    │ 3.02 │ 3.15 │ 3.02 │ 3.15 │ 1674008700 │ 112500  │ 62895.454545454544 │ '1.79'  │ '2023-01-18T09:25:00.000Z' │ 'down' │
│    3    │  3   │ 3.02 │ 2.95 │ 3.02 │ 1674009000 │ 741000  │ 62895.454545454544 │ '11.78' │ '2023-01-18T09:30:00.000Z' │ 'down' │
│    4    │ 3.14 │ 3.14 │  3   │  3   │ 1674009300 │  19600  │ 62895.454545454544 │ '0.31'  │ '2023-01-18T09:35:00.000Z' │  'up'  │
│    5    │ 3.14 │ 3.15 │ 3.14 │ 3.14 │ 1674009600 │  17300  │ 62895.454545454544 │ '0.28'  │ '2023-01-18T09:40:00.000Z' │  '-'   │
│    6    │ 3.14 │ 3.14 │ 3.13 │ 3.13 │ 1674009900 │  14300  │ 62895.454545454544 │ '0.23'  │ '2023-01-18T09:45:00.000Z' │  'up'  │
│    7    │ 3.1  │ 3.14 │ 3.1  │ 3.14 │ 1674010200 │  19500  │ 62895.454545454544 │ '0.31'  │ '2023-01-18T09:50:00.000Z' │ 'down' │
│    8    │ 3.05 │ 3.1  │ 3.05 │ 3.1  │ 1674010500 │  14800  │ 62895.454545454544 │ '0.24'  │ '2023-01-18T09:55:00.000Z' │ 'down' │
│    9    │ 3.09 │ 3.09 │ 3.05 │ 3.05 │ 1674010800 │  27800  │ 62895.454545454544 │ '0.44'  │ '2023-01-18T10:00:00.000Z' │  'up'  │
│   10    │ 3.13 │ 3.13 │ 3.1  │ 3.1  │ 1674011100 │  13600  │ 62895.454545454544 │ '0.22'  │ '2023-01-18T10:05:00.000Z' │  'up'  │
│   11    │ 3.11 │ 3.13 │ 3.09 │ 3.1  │ 1674011400 │  10500  │ 62895.454545454544 │ '0.17'  │ '2023-01-18T10:10:00.000Z' │  'up'  │
│   12    │ 3.08 │ 3.09 │ 3.08 │ 3.09 │ 1674011700 │  17400  │ 62895.454545454544 │ '0.28'  │ '2023-01-18T10:15:00.000Z' │ 'down' │
│   13    │ 3.1  │ 3.12 │ 3.1  │ 3.12 │ 1674012000 │  3600   │ 62895.454545454544 │ '0.06'  │ '2023-01-18T10:20:00.000Z' │ 'down' │
│   14    │ 3.1  │ 3.1  │ 3.09 │ 3.1  │ 1674012300 │  21500  │ 62895.454545454544 │ '0.34'  │ '2023-01-18T10:25:00.000Z' │  '-'   │
│   15    │ 3.1  │ 3.12 │ 3.09 │ 3.1  │ 1674012600 │  21400  │ 62895.454545454544 │ '0.34'  │ '2023-01-18T10:30:00.000Z' │  '-'   │
│   16    │ 3.12 │ 3.12 │ 3.09 │ 3.09 │ 1674012900 │  6100   │ 62895.454545454544 │ '0.10'  │ '2023-01-18T10:35:00.000Z' │  'up'  │
│   17    │ 3.12 │ 3.13 │ 3.12 │ 3.12 │ 1674013200 │  20600  │ 62895.454545454544 │ '0.33'  │ '2023-01-18T10:40:00.000Z' │  '-'   │
│   18    │ 3.11 │ 3.12 │ 3.11 │ 3.12 │ 1674013500 │  9500   │ 62895.454545454544 │ '0.15'  │ '2023-01-18T10:45:00.000Z' │ 'down' │
│   19    │ 3.11 │ 3.12 │ 3.11 │ 3.11 │ 1674013800 │  6200   │ 62895.454545454544 │ '0.10'  │ '2023-01-18T10:50:00.000Z' │  '-'   │
│   20    │ 3.1  │ 3.12 │ 3.1  │ 3.12 │ 1674014100 │  11000  │ 62895.454545454544 │ '0.17'  │ '2023-01-18T10:55:00.000Z' │ 'down' │
│   21    │ 3.1  │ 3.11 │ 3.1  │ 3.1  │ 1674014400 │  10300  │ 62895.454545454544 │ '0.16'  │ '2023-01-18T11:00:00.000Z' │  '-'   │
│   22    │ 3.1  │ 3.11 │ 3.08 │ 3.11 │ 1674014700 │  18400  │ 62895.454545454544 │ '0.29'  │ '2023-01-18T11:05:00.000Z' │ 'down' │
│   23    │ 3.08 │ 3.11 │ 3.08 │ 3.1  │ 1674015000 │  12400  │ 62895.454545454544 │ '0.20'  │ '2023-01-18T11:10:00.000Z' │ 'down' │
│   24    │ 3.07 │ 3.11 │ 3.07 │ 3.11 │ 1674015300 │  8100   │ 62895.454545454544 │ '0.13'  │ '2023-01-18T11:15:00.000Z' │ 'down' │
│   25    │ 3.08 │ 3.08 │ 3.05 │ 3.07 │ 1674015600 │  27600  │ 62895.454545454544 │ '0.44'  │ '2023-01-18T11:20:00.000Z' │  'up'  │
│   26    │ 3.08 │ 3.08 │ 3.07 │ 3.07 │ 1674015900 │  5700   │ 62895.454545454544 │ '0.09'  │ '2023-01-18T11:25:00.000Z' │  'up'  │
│   27    │ 3.08 │ 3.08 │ 3.08 │ 3.08 │ 1674016200 │  1000   │ 62895.454545454544 │ '0.02'  │ '2023-01-18T11:30:00.000Z' │  '-'   │
│   28    │ 2.96 │ 3.08 │ 2.95 │ 3.08 │ 1674021600 │ 2046200 │ 62895.454545454544 │ '32.53' │ '2023-01-18T13:00:00.000Z' │ 'down' │
│   29    │ 2.99 │ 2.99 │ 2.96 │ 2.96 │ 1674021900 │ 149400  │ 62895.454545454544 │ '2.38'  │ '2023-01-18T13:05:00.000Z' │  'up'  │
│   30    │ 3.01 │ 3.05 │ 2.98 │ 2.99 │ 1674022200 │ 108600  │ 62895.454545454544 │ '1.73'  │ '2023-01-18T13:10:00.000Z' │  'up'  │
│   31    │ 2.99 │ 3.01 │ 2.96 │ 3.01 │ 1674022500 │ 234100  │ 62895.454545454544 │ '3.72'  │ '2023-01-18T13:15:00.000Z' │ 'down' │
│   32    │ 2.99 │  3   │ 2.95 │ 2.98 │ 1674022800 │ 785300  │ 62895.454545454544 │ '12.49' │ '2023-01-18T13:20:00.000Z' │  'up'  │
│   33    │ 2.99 │ 2.99 │ 2.96 │ 2.96 │ 1674023100 │  73900  │ 62895.454545454544 │ '1.17'  │ '2023-01-18T13:25:00.000Z' │  'up'  │
│   34    │  3   │  3   │ 2.97 │ 2.98 │ 1674023400 │  62200  │ 62895.454545454544 │ '0.99'  │ '2023-01-18T13:30:00.000Z' │  'up'  │
│   35    │ 2.99 │  3   │ 2.97 │  3   │ 1674023700 │  82200  │ 62895.454545454544 │ '1.31'  │ '2023-01-18T13:35:00.000Z' │ 'down' │
│   36    │  3   │  3   │ 2.98 │ 2.99 │ 1674024000 │  59500  │ 62895.454545454544 │ '0.95'  │ '2023-01-18T13:40:00.000Z' │  'up'  │
│   37    │ 2.99 │ 2.99 │ 2.98 │ 2.99 │ 1674024300 │  71500  │ 62895.454545454544 │ '1.14'  │ '2023-01-18T13:45:00.000Z' │  '-'   │
