┌─────────┬──────┬──────┬──────┬──────┬────────────┬───────┬────────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │   v   │         av         │    r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼───────┼────────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │ 6.14 │ 6.14 │ 6.14 │ 6.14 │ 1674009300 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-01-18T09:35:00.000Z' │  '-'   │
│    1    │ 5.9  │ 5.98 │ 5.9  │ 5.98 │ 1674024600 │ 6400  │ 2861.3636363636365 │ '2.24'  │ '2023-01-18T13:50:00.000Z' │ 'down' │
│    2    │ 6.07 │ 6.07 │ 6.07 │ 6.07 │ 1674026100 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-01-18T14:15:00.000Z' │  '-'   │
│    3    │ 6.08 │ 6.08 │ 6.08 │ 6.08 │ 1674026400 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-01-18T14:20:00.000Z' │  '-'   │
│    4    │ 6.08 │ 6.08 │ 6.08 │ 6.08 │ 1674094500 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-01-19T09:15:00.000Z' │  '-'   │
│    5    │ 6.18 │ 6.18 │ 6.18 │ 6.18 │ 1674096300 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-01-19T09:45:00.000Z' │  '-'   │
│    6    │ 6.06 │ 6.06 │ 6.06 │ 6.06 │ 1674098700 │ 1200  │ 2861.3636363636365 │ '0.42'  │ '2023-01-19T10:25:00.000Z' │  '-'   │
│    7    │ 6.06 │ 6.06 │ 6.06 │ 6.06 │ 1674099000 │  800  │ 2861.3636363636365 │ '0.28'  │ '2023-01-19T10:30:00.000Z' │  '-'   │
│    8    │ 6.08 │ 6.08 │ 6.07 │ 6.07 │ 1674099300 │ 2000  │ 2861.3636363636365 │ '0.70'  │ '2023-01-19T10:35:00.000Z' │  'up'  │
│    9    │ 6.1  │ 6.1  │ 6.08 │ 6.08 │ 1674099600 │ 31600 │ 2861.3636363636365 │ '11.04' │ '2023-01-19T10:40:00.000Z' │  'up'  │
│   10    │ 6.1  │ 6.1  │ 6.1  │ 6.1  │ 1674099900 │ 8800  │ 2861.3636363636365 │ '3.08'  │ '2023-01-19T10:45:00.000Z' │  '-'   │
│   11    │ 6.1  │ 6.1  │ 6.1  │ 6.1  │ 1674100200 │  200  │ 2861.3636363636365 │ '0.07'  │ '2023-01-19T10:50:00.000Z' │  '-'   │
│   12    │  6   │  6   │  6   │  6   │ 1674110400 │  400  │ 2861.3636363636365 │ '0.14'  │ '2023-01-19T13:40:00.000Z' │  '-'   │
│   13    │ 5.91 │ 5.98 │ 5.91 │ 5.98 │ 1674112800 │ 1700  │ 2861.3636363636365 │ '0.59'  │ '2023-01-19T14:20:00.000Z' │ 'down' │
│   14    │  6   │  6   │  6   │  6   │ 1674113100 │ 9300  │ 2861.3636363636365 │ '3.25'  │ '2023-01-19T14:25:00.000Z' │  '-'   │
│   15    │  6   │  6   │  6   │  6   │ 1674786900 │  200  │ 2861.3636363636365 │ '0.07'  │ '2023-01-27T09:35:00.000Z' │  '-'   │
│   16    │ 5.97 │ 5.97 │ 5.97 │ 5.97 │ 1674792000 │ 2000  │ 2861.3636363636365 │ '0.70'  │ '2023-01-27T11:00:00.000Z' │  '-'   │
│   17    │ 5.96 │ 5.96 │ 5.96 │ 5.96 │ 1674799200 │  300  │ 2861.3636363636365 │ '0.10'  │ '2023-01-27T13:00:00.000Z' │  '-'   │
│   18    │  6   │  6   │  6   │  6   │ 1674801300 │ 30000 │ 2861.3636363636365 │ '10.48' │ '2023-01-27T13:35:00.000Z' │  '-'   │
│   19    │  6   │  6   │  6   │  6   │ 1674801900 │  500  │ 2861.3636363636365 │ '0.17'  │ '2023-01-27T13:45:00.000Z' │  '-'   │
│   20    │  6   │  6   │  6   │  6   │ 1674803100 │ 5800  │ 2861.3636363636365 │ '2.03'  │ '2023-01-27T14:05:00.000Z' │  '-'   │
│   21    │  6   │  6   │  6   │  6   │ 1674803400 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-01-27T14:10:00.000Z' │  '-'   │
│   22    │ 5.97 │  6   │ 5.97 │  6   │ 1674804000 │ 2500  │ 2861.3636363636365 │ '0.87'  │ '2023-01-27T14:20:00.000Z' │ 'down' │
│   23    │ 5.97 │ 5.97 │ 5.97 │ 5.97 │ 1674804300 │ 1000  │ 2861.3636363636365 │ '0.35'  │ '2023-01-27T14:25:00.000Z' │  '-'   │
│   24    │ 6.06 │ 6.06 │ 6.06 │ 6.06 │ 1675046400 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-01-30T09:40:00.000Z' │  '-'   │
│   25    │  6   │  6   │  6   │  6   │ 1675050900 │ 2200  │ 2861.3636363636365 │ '0.77'  │ '2023-01-30T10:55:00.000Z' │  '-'   │
│   26    │ 6.04 │ 6.05 │ 6.04 │ 6.05 │ 1675058400 │  300  │ 2861.3636363636365 │ '0.10'  │ '2023-01-30T13:00:00.000Z' │ 'down' │
│   27    │ 6.05 │ 6.05 │ 6.05 │ 6.05 │ 1675060200 │  200  │ 2861.3636363636365 │ '0.07'  │ '2023-01-30T13:30:00.000Z' │  '-'   │
│   28    │ 6.04 │ 6.04 │ 6.04 │ 6.04 │ 1675062300 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-01-30T14:05:00.000Z' │  '-'   │
│   29    │ 6.04 │ 6.04 │ 6.04 │ 6.04 │ 1675062900 │  500  │ 2861.3636363636365 │ '0.17'  │ '2023-01-30T14:15:00.000Z' │  '-'   │
│   30    │ 6.04 │ 6.04 │ 6.03 │ 6.03 │ 1675133100 │  200  │ 2861.3636363636365 │ '0.07'  │ '2023-01-31T09:45:00.000Z' │  'up'  │
│   31    │ 6.01 │ 6.02 │  6   │  6   │ 1675149000 │  700  │ 2861.3636363636365 │ '0.24'  │ '2023-01-31T14:10:00.000Z' │  'up'  │
│   32    │ 6.01 │ 6.01 │ 6.01 │ 6.01 │ 1675149300 │  400  │ 2861.3636363636365 │ '0.14'  │ '2023-01-31T14:15:00.000Z' │  '-'   │
│   33    │ 6.01 │ 6.01 │ 6.01 │ 6.01 │ 1675149600 │ 1000  │ 2861.3636363636365 │ '0.35'  │ '2023-01-31T14:20:00.000Z' │  '-'   │
│   34    │ 6.02 │ 6.02 │ 6.02 │ 6.02 │ 1675149900 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-01-31T14:25:00.000Z' │  '-'   │
│   35    │  6   │  6   │  6   │  6   │ 1675221300 │  500  │ 2861.3636363636365 │ '0.17'  │ '2023-02-01T10:15:00.000Z' │  '-'   │
│   36    │ 6.02 │ 6.02 │  6   │  6   │ 1675221600 │ 1300  │ 2861.3636363636365 │ '0.45'  │ '2023-02-01T10:20:00.000Z' │  'up'  │
│   37    │ 6.01 │ 6.01 │ 6.01 │ 6.01 │ 1675223100 │ 1000  │ 2861.3636363636365 │ '0.35'  │ '2023-02-01T10:45:00.000Z' │  '-'   │
│   38    │ 6.01 │ 6.01 │ 6.01 │ 6.01 │ 1675224600 │  100  │ 2861.3636363636365 │ '0.03'  │ '2023-02-01T11:10:00.000Z' │  '-'   │
│   39    │ 5.99 │ 5.99 │ 5.99 │ 5.99 │ 1675234200 │ 1000  │ 2861.3636363636365 │ '0.35'  │ '2023-02-01T13:50:00.000Z' │  '-'   │
│   40    │ 5.99 │ 5.99 │ 5.99 │ 5.99 │ 1675234800 │ 1300  │ 2861.3636363636365 │ '0.45'  │ '2023-02-01T14:00:00.000Z' │  '-'   │
│   41    │ 5.99 │ 5.99 │ 5.99 │ 5.99 │ 1675235100 │ 5400  │ 2861.3636363636365 │ '1.89'  │ '2023-02-01T14:05:00.000Z' │  '-'   │
│   42    │ 5.99 │ 5.99 │ 5.99 │ 5.99 │ 1675235400 │ 4000  │ 2861.3636363636365 │ '1.40'  │ '2023-02-01T14:10:00.000Z' │  '-'   │
│   43    │ 5.96 │ 5.98 │ 5.96 │ 5.98 │ 1675236300 │  200  │ 2861.3636363636365 │ '0.07'  │ '2023-02-01T14:25:00.000Z' │ 'down' │
└─────────┴──────┴──────┴──────┴──────┴────────────┴───────┴────────────────────┴─────────┴────────────────────────────┴────────┘
