"c","h","l","o","t","v","av","r","date","updown"
19.15,19.3,19,19,1674008100,9200,18000.35587188612,"0.51","2023-01-18T09:15:00.000Z","up"
19.05,19.15,19,19.15,1674008400,19900,18000.35587188612,"1.11","2023-01-18T09:20:00.000Z","down"
19.15,19.2,19.1,19.1,1674008700,11400,18000.35587188612,"0.63","2023-01-18T09:25:00.000Z","up"
19.1,19.15,19.1,19.15,1674009000,10900,18000.35587188612,"0.61","2023-01-18T09:30:00.000Z","down"
19.1,19.1,19.1,19.1,1674009300,3000,18000.35587188612,"0.17","2023-01-18T09:35:00.000Z","-"
19.15,19.2,19.15,19.15,1674009600,3300,18000.35587188612,"0.18","2023-01-18T09:40:00.000Z","-"
19.35,19.35,19.2,19.2,1674009900,35000,18000.35587188612,"1.94","2023-01-18T09:45:00.000Z","up"
19.6,19.6,19.35,19.35,1674010200,26400,18000.35587188612,"1.47","2023-01-18T09:50:00.000Z","up"
19.6,19.6,19.55,19.6,1674010500,2100,18000.35587188612,"0.12","2023-01-18T09:55:00.000Z","-"
19.55,19.6,19.55,19.55,1674010800,31600,18000.35587188612,"1.76","2023-01-18T10:00:00.000Z","-"
19.6,19.6,19.55,19.55,1674011100,20800,18000.35587188612,"1.16","2023-01-18T10:05:00.000Z","up"
19.55,19.55,19.5,19.55,1674011400,14400,18000.35587188612,"0.80","2023-01-18T10:10:00.000Z","-"
19.55,19.55,19.55,19.55,1674011700,8700,18000.35587188612,"0.48","2023-01-18T10:15:00.000Z","-"
19.5,19.55,19.5,19.55,1674012000,26800,18000.35587188612,"1.49","2023-01-18T10:20:00.000Z","down"
19.5,19.55,19.5,19.5,1674012300,11000,18000.35587188612,"0.61","2023-01-18T10:25:00.000Z","-"
19.45,19.5,19.45,19.5,1674012600,11400,18000.35587188612,"0.63","2023-01-18T10:30:00.000Z","down"
19.45,19.45,19.4,19.45,1674012900,27200,18000.35587188612,"1.51","2023-01-18T10:35:00.000Z","-"
19.5,19.5,19.5,19.5,1674013200,13200,18000.35587188612,"0.73","2023-01-18T10:40:00.000Z","-"
19.6,19.65,19.5,19.5,1674013500,35800,18000.35587188612,"1.99","2023-01-18T10:45:00.000Z","up"
19.85,19.85,19.6,19.6,1674013800,40200,18000.35587188612,"2.23","2023-01-18T10:50:00.000Z","up"
19.75,19.85,19.75,19.85,1674014100,10200,18000.35587188612,"0.57","2023-01-18T10:55:00.000Z","down"
19.8,19.8,19.75,19.75,1674014400,9300,18000.35587188612,"0.52","2023-01-18T11:00:00.000Z","up"
19.75,19.8,19.75,19.8,1674014700,4500,18000.35587188612,"0.25","2023-01-18T11:05:00.000Z","down"
19.75,19.75,19.75,19.75,1674015000,1500,18000.35587188612,"0.08","2023-01-18T11:10:00.000Z","-"
19.7,19.75,19.7,19.7,1674015300,6900,18000.35587188612,"0.38","2023-01-18T11:15:00.000Z","-"
19.75,19.8,19.75,19.75,1674015600,7400,18000.35587188612,"0.41","2023-01-18T11:20:00.000Z","-"
19.75,19.75,19.75,19.75,1674015900,3900,18000.35587188612,"0.22","2023-01-18T11:25:00.000Z","-"
19.7,19.8,19.7,19.8,1674021600,29800,18000.35587188612,"1.66","2023-01-18T13:00:00.000Z","down"
19.75,19.85,19.7,19.7,1674021900,17700,18000.35587188612,"0.98","2023-01-18T13:05:00.000Z","up"
19.75,19.8,19.75,19.8,1674022200,2100,18000.35587188612,"0.12","2023-01-18T13:10:00.000Z","down"
19.75,19.75,19.7,19.75,1674022500,4300,18000.35587188612,"0.24","2023-01-18T13:15:00.000Z","-"
19.7,19.8,19.7,19.75,1674022800,11000,18000.35587188612,"0.61","2023-01-18T13:20:00.000Z","down"
19.7,19.8,19.7,19.8,1674023100,19300,18000.35587188612,"1.07","2023-01-18T13:25:00.000Z","down"
19.8,19.8,19.8,19.8,1674023400,1000,18000.35587188612,"0.06","2023-01-18T13:30:00.000Z","-"
19.9,19.9,19.85,19.85,1674023700,26800,18000.35587188612,"1.49","2023-01-18T13:35:00.000Z","up"
19.95,20,19.9,19.9,1674024000,22100,18000.35587188612,"1.23","2023-01-18T13:40:00.000Z","up"
20,20,19.95,19.95,1674024300,14300,18000.35587188612,"0.79","2023-01-18T13:45:00.000Z","up"
20.15,20.15,20,20,1674024600,29000,18000.35587188612,"1.61","2023-01-18T13:50:00.000Z","up"
20.35,20.35,20.15,20.2,1674024900,159700,18000.35587188612,"8.87","2023-01-18T13:55:00.000Z","up"
20.3,20.35,20.3,20.35,1674025200,29100,18000.35587188612,"1.62","2023-01-18T14:00:00.000Z","down"
20.35,20.35,20.3,20.3,1674025500,96700,18000.35587188612,"5.37","2023-01-18T14:05:00.000Z","up"
20.35,20.35,20.35,20.35,1674025800,28300,18000.35587188612,"1.57","2023-01-18T14:10:00.000Z","-"
20.35,20.35,20.35,20.35,1674026100,3300,18000.35587188612,"0.18","2023-01-18T14:15:00.000Z","-"
20.35,20.35,20.35,20.35,1674026400,1400,18000.35587188612,"0.08","2023-01-18T14:20:00.000Z","-"
20.35,20.35,20.35,20.35,1674026700,19800,18000.35587188612,"1.10","2023-01-18T14:25:00.000Z","-"
20.35,20.35,20.35,20.35,1674027000,3000,18000.35587188612,"0.17","2023-01-18T14:30:00.000Z","-"
20.35,20.35,20.35,20.35,1674027900,6100,18000.35587188612,"0.34","2023-01-18T14:45:00.000Z","-"
20.45,20.5,20.4,20.5,1674094500,16100,18000.35587188612,"0.89","2023-01-19T09:15:00.000Z","down"
20.65,20.65,20.4,20.4,1674094800,28400,18000.35587188612,"1.58","2023-01-19T09:20:00.000Z","up"
20.7,20.7,20.5,20.65,1674095100,17400,18000.35587188612,"0.97","2023-01-19T09:25:00.000Z","up"
20.75,20.85,20.7,20.7,1674095400,17300,18000.35587188612,"0.96","2023-01-19T09:30:00.000Z","up"
21.35,21.45,20.9,20.9,1674095700,34000,18000.35587188612,"1.89","2023-01-19T09:35:00.000Z","up"
21.25,21.45,21.25,21.4,1674096000,36400,18000.35587188612,"2.02","2023-01-19T09:40:00.000Z","down"
21.1,21.2,21.1,21.2,1674096300,11300,18000.35587188612,"0.63","2023-01-19T09:45:00.000Z","down"
20.9,21.1,20.9,21.1,1674096600,22600,18000.35587188612,"1.26","2023-01-19T09:50:00.000Z","down"
20.9,21,20.9,20.9,1674096900,10000,18000.35587188612,"0.56","2023-01-19T09:55:00.000Z","-"
21,21.05,20.95,21,1674097200,15100,18000.35587188612,"0.84","2023-01-19T10:00:00.000Z","-"
21.1,21.1,20.95,21,1674097500,14900,18000.35587188612,"0.83","2023-01-19T10:05:00.000Z","up"
21.15,21.15,21.05,21.05,1674097800,8300,18000.35587188612,"0.46","2023-01-19T10:10:00.000Z","up"
21.15,21.15,21.15,21.15,1674098100,1900,18000.35587188612,"0.11","2023-01-19T10:15:00.000Z","-"
21,21.1,21,21.05,1674098400,10700,18000.35587188612,"0.59","2023-01-19T10:20:00.000Z","down"
