┌─────────┬──────┬──────┬──────┬──────┬────────────┬────────┬────────────────────┬────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │   v    │         av         │   r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼────────┼────────────────────┼────────┼────────────────────────────┼────────┤
│    0    │ 7.41 │ 7.42 │ 7.4  │ 7.41 │ 1674008100 │ 87200  │ 117171.47887323944 │ '0.74' │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    1    │ 7.44 │ 7.44 │ 7.42 │ 7.42 │ 1674008400 │ 23900  │ 117171.47887323944 │ '0.20' │ '2023-01-18T09:20:00.000Z' │  'up'  │
│    2    │ 7.42 │ 7.45 │ 7.42 │ 7.44 │ 1674008700 │ 25000  │ 117171.47887323944 │ '0.21' │ '2023-01-18T09:25:00.000Z' │ 'down' │
│    3    │ 7.43 │ 7.45 │ 7.42 │ 7.43 │ 1674009000 │ 48100  │ 117171.47887323944 │ '0.41' │ '2023-01-18T09:30:00.000Z' │  '-'   │
│    4    │ 7.45 │ 7.49 │ 7.43 │ 7.43 │ 1674009300 │ 87700  │ 117171.47887323944 │ '0.75' │ '2023-01-18T09:35:00.000Z' │  'up'  │
│    5    │ 7.46 │ 7.46 │ 7.45 │ 7.46 │ 1674009600 │ 18100  │ 117171.47887323944 │ '0.15' │ '2023-01-18T09:40:00.000Z' │  '-'   │
│    6    │ 7.5  │ 7.5  │ 7.48 │ 7.48 │ 1674009900 │ 60900  │ 117171.47887323944 │ '0.52' │ '2023-01-18T09:45:00.000Z' │  'up'  │
│    7    │ 7.51 │ 7.51 │ 7.5  │ 7.5  │ 1674010200 │ 45300  │ 117171.47887323944 │ '0.39' │ '2023-01-18T09:50:00.000Z' │  'up'  │
│    8    │ 7.59 │ 7.59 │ 7.51 │ 7.51 │ 1674010500 │ 120800 │ 117171.47887323944 │ '1.03' │ '2023-01-18T09:55:00.000Z' │  'up'  │
│    9    │ 7.56 │ 7.6  │ 7.56 │ 7.59 │ 1674010800 │ 151500 │ 117171.47887323944 │ '1.29' │ '2023-01-18T10:00:00.000Z' │ 'down' │
│   10    │ 7.55 │ 7.57 │ 7.55 │ 7.56 │ 1674011100 │ 44500  │ 117171.47887323944 │ '0.38' │ '2023-01-18T10:05:00.000Z' │ 'down' │
│   11    │ 7.52 │ 7.55 │ 7.52 │ 7.55 │ 1674011400 │  7200  │ 117171.47887323944 │ '0.06' │ '2023-01-18T10:10:00.000Z' │ 'down' │
│   12    │ 7.52 │ 7.55 │ 7.52 │ 7.55 │ 1674011700 │ 53700  │ 117171.47887323944 │ '0.46' │ '2023-01-18T10:15:00.000Z' │ 'down' │
│   13    │ 7.52 │ 7.52 │ 7.51 │ 7.52 │ 1674012000 │ 46900  │ 117171.47887323944 │ '0.40' │ '2023-01-18T10:20:00.000Z' │  '-'   │
│   14    │ 7.55 │ 7.55 │ 7.51 │ 7.52 │ 1674012300 │ 11400  │ 117171.47887323944 │ '0.10' │ '2023-01-18T10:25:00.000Z' │  'up'  │
│   15    │ 7.51 │ 7.55 │ 7.51 │ 7.55 │ 1674012600 │ 25400  │ 117171.47887323944 │ '0.22' │ '2023-01-18T10:30:00.000Z' │ 'down' │
│   16    │ 7.51 │ 7.51 │ 7.5  │ 7.51 │ 1674012900 │ 32000  │ 117171.47887323944 │ '0.27' │ '2023-01-18T10:35:00.000Z' │  '-'   │
│   17    │ 7.54 │ 7.55 │ 7.51 │ 7.51 │ 1674013200 │ 17800  │ 117171.47887323944 │ '0.15' │ '2023-01-18T10:40:00.000Z' │  'up'  │
│   18    │ 7.54 │ 7.58 │ 7.54 │ 7.54 │ 1674013500 │ 75400  │ 117171.47887323944 │ '0.64' │ '2023-01-18T10:45:00.000Z' │  '-'   │
│   19    │ 7.56 │ 7.56 │ 7.56 │ 7.56 │ 1674013800 │  6000  │ 117171.47887323944 │ '0.05' │ '2023-01-18T10:50:00.000Z' │  '-'   │
│   20    │ 7.54 │ 7.56 │ 7.54 │ 7.56 │ 1674014100 │ 17800  │ 117171.47887323944 │ '0.15' │ '2023-01-18T10:55:00.000Z' │ 'down' │
│   21    │ 7.53 │ 7.54 │ 7.52 │ 7.54 │ 1674014400 │  7100  │ 117171.47887323944 │ '0.06' │ '2023-01-18T11:00:00.000Z' │ 'down' │
│   22    │ 7.54 │ 7.54 │ 7.53 │ 7.53 │ 1674014700 │  1900  │ 117171.47887323944 │ '0.02' │ '2023-01-18T11:05:00.000Z' │  'up'  │
│   23    │ 7.55 │ 7.55 │ 7.55 │ 7.55 │ 1674015000 │  300   │ 117171.47887323944 │ '0.00' │ '2023-01-18T11:10:00.000Z' │  '-'   │
│   24    │ 7.54 │ 7.55 │ 7.54 │ 7.54 │ 1674015300 │ 22100  │ 117171.47887323944 │ '0.19' │ '2023-01-18T11:15:00.000Z' │  '-'   │
│   25    │ 7.54 │ 7.54 │ 7.54 │ 7.54 │ 1674015600 │  3800  │ 117171.47887323944 │ '0.03' │ '2023-01-18T11:20:00.000Z' │  '-'   │
│   26    │ 7.54 │ 7.54 │ 7.52 │ 7.53 │ 1674015900 │ 62100  │ 117171.47887323944 │ '0.53' │ '2023-01-18T11:25:00.000Z' │  'up'  │
│   27    │ 7.56 │ 7.56 │ 7.52 │ 7.54 │ 1674021600 │ 122300 │ 117171.47887323944 │ '1.04' │ '2023-01-18T13:00:00.000Z' │  'up'  │
