┌─────────┬───────┬───────┬───────┬───────┬────────────┬───────┬───────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │   c   │   h   │   l   │   o   │     t      │   v   │        av         │    r    │            date            │ updown │
├─────────┼───────┼───────┼───────┼───────┼────────────┼───────┼───────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │ 31.2  │ 31.2  │ 31.2  │ 31.2  │ 1674010200 │  900  │ 638.3561643835617 │ '1.41'  │ '2023-01-18T09:50:00.000Z' │  '-'   │
│    1    │  31   │  31   │  31   │  31   │ 1674011700 │ 1000  │ 638.3561643835617 │ '1.57'  │ '2023-01-18T10:15:00.000Z' │  '-'   │
│    2    │  31   │  31   │  31   │  31   │ 1674012600 │  500  │ 638.3561643835617 │ '0.78'  │ '2023-01-18T10:30:00.000Z' │  '-'   │
│    3    │ 30.9  │ 30.9  │ 30.9  │ 30.9  │ 1674013500 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-18T10:45:00.000Z' │  '-'   │
│    4    │ 30.9  │ 30.9  │ 30.9  │ 30.9  │ 1674013800 │  500  │ 638.3561643835617 │ '0.78'  │ '2023-01-18T10:50:00.000Z' │  '-'   │
│    5    │ 30.9  │ 30.9  │ 30.9  │ 30.9  │ 1674014100 │  500  │ 638.3561643835617 │ '0.78'  │ '2023-01-18T10:55:00.000Z' │  '-'   │
│    6    │ 31.05 │ 31.05 │ 31.05 │ 31.05 │ 1674022500 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-18T13:15:00.000Z' │  '-'   │
│    7    │ 31.2  │ 31.2  │ 31.2  │ 31.2  │ 1674024300 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-18T13:45:00.000Z' │  '-'   │
│    8    │ 31.2  │ 31.2  │ 31.2  │ 31.2  │ 1674024600 │  300  │ 638.3561643835617 │ '0.47'  │ '2023-01-18T13:50:00.000Z' │  '-'   │
│    9    │ 31.2  │ 31.2  │ 31.2  │ 31.2  │ 1674027900 │  400  │ 638.3561643835617 │ '0.63'  │ '2023-01-18T14:45:00.000Z' │  '-'   │
│   10    │ 31.35 │ 31.35 │ 31.35 │ 31.35 │ 1674094500 │  600  │ 638.3561643835617 │ '0.94'  │ '2023-01-19T09:15:00.000Z' │  '-'   │
│   11    │ 31.4  │ 31.4  │ 31.4  │ 31.4  │ 1674101400 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-19T11:10:00.000Z' │  '-'   │
│   12    │ 31.3  │ 31.3  │ 31.3  │ 31.3  │ 1674111600 │  300  │ 638.3561643835617 │ '0.47'  │ '2023-01-19T14:00:00.000Z' │  '-'   │
│   13    │ 31.3  │ 31.3  │ 31.3  │ 31.3  │ 1674112500 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-19T14:15:00.000Z' │  '-'   │
│   14    │ 31.35 │ 31.35 │ 31.35 │ 31.35 │ 1674112800 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-19T14:20:00.000Z' │  '-'   │
│   15    │ 31.3  │ 31.3  │ 31.3  │ 31.3  │ 1674113100 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-19T14:25:00.000Z' │  '-'   │
│   16    │  32   │  32   │  32   │  32   │ 1674787200 │  200  │ 638.3561643835617 │ '0.31'  │ '2023-01-27T09:40:00.000Z' │  '-'   │
│   17    │ 31.95 │ 31.95 │ 31.95 │ 31.95 │ 1674791100 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-27T10:45:00.000Z' │  '-'   │
│   18    │ 31.5  │ 31.5  │ 31.5  │ 31.5  │ 1674792000 │  200  │ 638.3561643835617 │ '0.31'  │ '2023-01-27T11:00:00.000Z' │  '-'   │
│   19    │ 31.5  │ 31.5  │ 31.5  │ 31.5  │ 1674793200 │  200  │ 638.3561643835617 │ '0.31'  │ '2023-01-27T11:20:00.000Z' │  '-'   │
│   20    │ 31.3  │ 31.3  │ 31.3  │ 31.3  │ 1674793500 │ 1100  │ 638.3561643835617 │ '1.72'  │ '2023-01-27T11:25:00.000Z' │  '-'   │
│   21    │ 31.35 │ 31.35 │ 31.35 │ 31.35 │ 1674799800 │  200  │ 638.3561643835617 │ '0.31'  │ '2023-01-27T13:10:00.000Z' │  '-'   │
│   22    │ 31.5  │ 31.5  │ 31.45 │ 31.45 │ 1674802200 │  300  │ 638.3561643835617 │ '0.47'  │ '2023-01-27T13:50:00.000Z' │  'up'  │
│   23    │ 31.5  │ 31.5  │ 31.5  │ 31.5  │ 1675048200 │  500  │ 638.3561643835617 │ '0.78'  │ '2023-01-30T10:10:00.000Z' │  '-'   │
│   24    │ 31.5  │ 31.5  │ 31.5  │ 31.5  │ 1675049100 │ 1000  │ 638.3561643835617 │ '1.57'  │ '2023-01-30T10:25:00.000Z' │  '-'   │
│   25    │ 31.5  │ 31.5  │ 31.5  │ 31.5  │ 1675049700 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-30T10:35:00.000Z' │  '-'   │
│   26    │ 31.5  │ 31.5  │ 31.5  │ 31.5  │ 1675058400 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-30T13:00:00.000Z' │  '-'   │
│   27    │ 31.2  │ 31.2  │ 31.2  │ 31.2  │ 1675060800 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-30T13:40:00.000Z' │  '-'   │
│   28    │ 31.4  │ 31.4  │ 31.4  │ 31.4  │ 1675061100 │  200  │ 638.3561643835617 │ '0.31'  │ '2023-01-30T13:45:00.000Z' │  '-'   │
│   29    │ 31.15 │ 31.15 │ 31.15 │ 31.15 │ 1675062600 │  600  │ 638.3561643835617 │ '0.94'  │ '2023-01-30T14:10:00.000Z' │  '-'   │
│   30    │ 31.15 │ 31.15 │ 31.15 │ 31.15 │ 1675062900 │  500  │ 638.3561643835617 │ '0.78'  │ '2023-01-30T14:15:00.000Z' │  '-'   │
│   31    │ 31.15 │ 31.15 │ 31.15 │ 31.15 │ 1675063500 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-30T14:25:00.000Z' │  '-'   │
│   32    │ 31.4  │ 31.4  │ 31.4  │ 31.4  │ 1675064700 │  200  │ 638.3561643835617 │ '0.31'  │ '2023-01-30T14:45:00.000Z' │  '-'   │
│   33    │ 32.45 │ 32.45 │ 32.45 │ 32.45 │ 1675131300 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-31T09:15:00.000Z' │  '-'   │
│   34    │ 32.4  │ 32.4  │ 32.4  │ 32.4  │ 1675132500 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-31T09:35:00.000Z' │  '-'   │
│   35    │ 32.4  │ 32.4  │ 32.4  │ 32.4  │ 1675132800 │  300  │ 638.3561643835617 │ '0.47'  │ '2023-01-31T09:40:00.000Z' │  '-'   │
│   36    │ 31.5  │ 31.5  │ 31.5  │ 31.5  │ 1675135500 │  500  │ 638.3561643835617 │ '0.78'  │ '2023-01-31T10:25:00.000Z' │  '-'   │
│   37    │ 31.5  │ 31.5  │ 31.5  │ 31.5  │ 1675135800 │  500  │ 638.3561643835617 │ '0.78'  │ '2023-01-31T10:30:00.000Z' │  '-'   │
│   38    │ 31.2  │ 31.2  │ 31.2  │ 31.2  │ 1675137900 │ 1300  │ 638.3561643835617 │ '2.04'  │ '2023-01-31T11:05:00.000Z' │  '-'   │
│   39    │  31   │ 31.15 │  31   │ 31.15 │ 1675146000 │ 1200  │ 638.3561643835617 │ '1.88'  │ '2023-01-31T13:20:00.000Z' │ 'down' │
│   40    │  31   │  31   │  31   │  31   │ 1675146300 │  200  │ 638.3561643835617 │ '0.31'  │ '2023-01-31T13:25:00.000Z' │  '-'   │
│   41    │  31   │  31   │  31   │  31   │ 1675146900 │  100  │ 638.3561643835617 │ '0.16'  │ '2023-01-31T13:35:00.000Z' │  '-'   │
